# idx otype sptprice strike rate volatility otime price
27 1 94.663223644475465 145.25096166032012 0.069220781346381197 0.54638704602682919 2.0617162138389169 50.272160248830232
28 1 78.216069412663145 87.957605290162846 0.0042419342490062229 0.13884373811418688 0.64155009159505239 10.224675867711682
29 0 111.27756642196616 87.203032819819583 0.049009797123132769 0.28943946595082276 1.9227839118296421 4.0549310374757646
30 0 97.229943758450347 122.08584147293915 0.056458657791443261 0.74560887131219333 2.395089655342157 48.488371623587383
31 1 97.439889983825267 90.986979689788711 0.0039186591919057366 0.47931053416886632 0.2695317136167833 6.4095806134187683
32 1 40.598184527968598 56.084267648281084 0.0015323938600005878 0.27942959278708102 1.895474388589399 17.379421517621243
33 0 70.786447365617533 82.465231175187114 0.022017413411458894 0.43168763677985761 2.2023586776678648 22.825140172522751
34 0 66.225026207322543 116.84906566858149 0.0027650808615822739 0.21705332087977369 2.119486979320321 50.353055979766211
35 0 97.178920293069822 81.588022660439194 0.084705907193734123 0.60657193750403215 1.5578253893881631 13.608411623157991
36 1 161.51202474078019 78.414659630542388 0.065661662645431593 0.74319005824641327 0.21381092841553567 0.21734198654681536
37 0 104.9296692643379 103.12019282719157 0.058586532082443424 0.57812332033599501 2.7846410192637046 26.767617883089535
38 0 87.907248484039513 79.724475226323278 0.03631032244637071 0.50077853732534183 1.3653180945084347 13.353200921479971
39 1 106.81336960574082 109.78504953814974 0.039692171715328767 0.058235969589126968 0.88278022669813672 1.9102239671407304
40 1 119.50767193142305 111.87203523477275 0.053931875309023873 0.099348563568016024 1.1246419140526378 0.63393204854471286
41 1 83.700259079494273 68.305947050817437 0.089229859933478595 0.67822799714768145 1.8674583458314813 13.665400451934385
42 0 89.121910709287476 97.517380033676659 0.090926332520044173 0.16974188064154583 0.37586422977000689 6.8578800736632601
43 1 40.534950259750481 87.380096634434949 0.0060929866828160024 0.48588116820196409 1.6734910732162049 47.950237319708172
44 0 116.8619266964542 125.28058317997237 0.01991140220303738 0.099014371192199607 2.9694878530732116 8.4947764023722456
45 0 108.66009749499432 105.65849246997389 0.058955649293885852 0.30864713822281237 1.808589815617657 10.491878540383894
46 1 80.025281975775073 139.18734970140281 0.058267961911922787 0.7208393363548371 2.9106981631971904 64.636373223334573
47 0 104.77910908292314 87.751519482412846 0.07481297908223572 0.70015194717787588 1.4677294163882573 18.372669635151354
48 0 65.141521335240128 96.226977285157602 0.023560559822495983 0.78020755408747333 2.4042467443540905 49.426609356727887
49 1 93.470657441835968 100.36643949893029 0.072823778465117103 0.16630845539609201 1.5681671269233701 5.4922781942093337
50 1 158.46416772568384 82.678160799541686 0.0022917180877604078 0.62651878648855885 0.68139793341438792 2.8582269272571406
51 0 110.69181067167574 103.23179110935845 0.085669501450255481 0.56600139797807214 2.2861349246857872 19.911350593614163
52 0 88.721868003616834 77.267100543066789 0.04607456127521737 0.64124306584795121 0.065214713449244233 1.45248879258844
53 0 145.99110233787792 96.935808162597127 0.093533855251849429 0.19300794405207383 2.4028500290471242 0.19297182434043081
54 0 107.82466012639243 65.208454232096742 0.042116680966351801 0.24008304949664738 0.24423847971704013 1.5805553376300758e-05
55 0 131.85800067630902 79.137143034937452 0.01091498844634591 0.77447314529882283 1.2066701033233516 13.516964971580126
56 1 134.48769305803637 144.35073806967461 0.065541168772525721 0.25491509836763898 1.3669189541313145 14.260364683036258
57 0 138.20877385800117 134.76265917772628 0.011287707738495217 0.10708983104357167 1.105830481930238 3.8664103968989991
58 1 143.67460484948555 49.063452311722877 0.096220963613731461 0.25756149131082362 2.7399249917836626 0.0071389013341726787
59 1 62.790993328853567 88.86279134487252 0.094683640741614394 0.22981816311448788 0.60681300005335725 21.258522599281399
60 1 83.245907576812002 83.918497399682053 0.077790911573934682 0.77128265654957451 1.5061752517703189 24.253665084649612
61 1 71.769943269503244 86.234943088679046 0.021620437272463267 0.76639351756649954 2.4531996520335544 39.76885190813266
62 0 88.595424318072844 134.295100169661 0.075175489486518365 0.62245557998357337 2.5325909041841266 48.241626403534859
63 0 117.62387070699597 110.16952322693986 0.009775974507142236 0.20881029257701905 2.7035658157055851 10.686920517940521
64 0 106.36597375872233 90.14210558434209 0.072373919880853441 0.77482978845728312 0.48625975841385638 12.26086229192752
65 0 128.10450676306664 123.41008627780624 0.086343221358676947 0.59181072563393977 0.47794069180920695 15.447926555779503
66 1 115.99604878067237 91.960588608566383 0.092372281622136426 0.22336940861953097 2.3290133935070605 1.3877013760383736
67 1 104.74887778822469 111.45325848404663 0.085325930467797184 0.41651641983119653 2.7054408450339809 18.513157187180507
68 1 137.52345045198288 71.944408276924889 0.08610718180132787 0.05241408749983064 0.48685858110817776 0
69 0 105.97550433722181 109.81434932909427 0.023282833271174544 0.55480487385073507 0.062451284367247117 7.9776012192804302
70 0 50.343084795770864 49.366557846765424 0.088202379239555984 0.18173260532105545 1.1650168699554739 1.4278416860803453
71 1 52.875330660081069 137.996609257795 0.084182441627110693 0.32701522650546005 0.10965618129809285 83.847414636876721
72 1 100.45255335752687 65.809371458499186 0.029683401926913384 0.56286618216449913 1.4081937124100496 7.3970652471171299
73 1 138.14587399786694 109.37465726683607 0.09552663751139133 0.32366854876565737 0.47271008111887569 1.3248610468645428
74 0 129.72914482762476 95.977964715020349 0.097390480380755054 0.31304740696657363 0.27827283870722702 0.15761792214355319
75 1 118.74381170065327 81.007608757303686 0.046591384428342007 0.11185148663039408 0.82574325482928979 3.5611409114461121e-05
76 1 109.60657460592793 150.18738675237648 0.027318407864655066 0.26956380301230565 2.593924632713267 39.535448253539158
77 0 75.935057417597449 84.581954885155781 0.027439407165239328 0.77376311788177432 0.96067349657447842 26.719662908642007
78 1 117.05642823377927 106.35073140705573 0.02521526956517078 0.12156421814290005 1.2719683669995501 1.4086445429468633
79 1 85.624698719986498 80.146944049433145 0.024109073107364938 0.43676777358067237 0.76555773382977677 9.2703928161925475
80 0 152.5666238830579 116.20088164085007 0.037053666451933698 0.1053274465423646 1.3052767238960212 0.017956059983034511
81 0 58.900123746803651 96.783086427875645 0.070117442989758569 0.33716344949882537 2.2102315264877395 28.150017751264649
82 1 83.818137021206326 129.42049683603602 0.098417894977755577 0.49635199252830831 0.62554338571455925 41.253055711997206
83 1 171.66670196316403 64.176794722146951 0.085834776508628599 0.35949393786779521 2.8867929594007911 0.44343822271790567
84 0 85.064730832831629 89.533478053936548 0.094224896848954007 0.78530822580500892 1.7790526923805909 26.838405141807151
85 0 99.53800278892983 117.2496714534136 0.061339013571915346 0.20847701721214418 0.54711390982225727 15.60502751748065
86 0 104.7701444301548 118.26142978312205 0.059810889394989714 0.22618361315439472 0.58552872593382643 13.121578138470966
87 1 115.40124238818819 117.76786652071928 0.029878365095726958 0.53860366128952519 0.1795590120049855 11.453281762137593
88 1 143.84730156282205 108.361059574699 0.070346786065913672 0.39015425655883923 2.3748037991755657 8.3712644882023071
89 1 116.06430172201698 100.76714278477475 0.098344085115390403 0.15271132498189915 1.863772252944693 0.40886462718100169
90 1 67.867029276849038 94.122280217544315 0.059525113384442011 0.6247917947431112 2.6740666531711947 34.638871200065509
91 0 149.01311468070267 126.50880325816067 0.033563580586324408 0.52529286015169274 2.7353520736667414 29.112430371539332
92 0 53.951424962362807 102.22429114742312 0.059415213126317659 0.35760962744147878 0.50474840151061617 45.2580736141405
93 1 70.57461630239915 117.13829979214171 0.081595374640366536 0.55608348574530919 2.1846919452076214 41.190603041065543
94 1 34.736454612826108 76.500063261785272 0.084151006986625282 0.3808781916328739 0.97941622717015908 35.679916047802131
95 0 141.10387015966882 111.61826450623043 0.059617352072929654 0.59281476685606194 1.0134627633911533 14.098236510626652
96 1 96.446731603007478 55.955826689167623 0.096248873024191509 0.31774572181214578 2.6841878427188135 0.87244145847599297
97 1 106.64466104155251 120.18598547869712 0.028936777524312438 0.38239084363788595 1.8616299200369002 26.376230551639679
98 1 119.97286225500567 116.01719973614286 0.060440161473418422 0.19110370858003856 1.1268227199425154 4.4656371041428997
99 1 82.605270633443325 77.564761934345043 0.025406318015265897 0.50376993215171928 1.6185264530834576 15.870103450302921
